horse_id;horsename;horsenumber;weight;draw;sex;saddle;dam;damby;colour;equipment;equipmentshoes;equipmentheadgear;equipmenttongue;gelded;owner;race_num;raceprogramcode;racedate;race_date_time;month;horse_ref;lengthsbehind;meritrating;race_name;race_description;race_surface;race_class;race_distance;result_pos1;result_pos2;result_pos3;result_pos4;finish_position;jockey_name;venue;last_month_runs;ltwo_month_runs;last_month_wins;last_two_month_wins;perc_win_one_month;perc_win_ltwo_month;last_month_seconds;last_two_month_second;perc_sec_lone_month;perc_sec_ltwo_month;last_month_third;last_two_month_third;perc_third_lone_month;perc_third_ltwo_month;last_month_FOURTH;last_two_month_FOURTH;perc_fourth_lone_month;perc_forth_ltwo_month;Last_month_Tfour_positions;Last_two_month_Tfour_positions;perc_topfor_lone_month;perc_topfor_ltwo_month;trainercurrent;T_ltwo_month_runs;T_perc_win_ltwo_month;T_perc_sec_ltwo_month;T_perc_third_ltwo_month;T_perc_forth_ltwo_month;T_perc_topfor_ltwo_month;breeder;B_venue;B_ltwo_month_runs;B_perc_win_ltwo_month;B_perc_sec_ltwo_month;B_perc_third_ltwo_month;B_perc_forth_ltwo_month;B_perc_topfor_ltwo_month;hj_ltwo_month_runs;hj_ltwo_month_top4;hj_ltwo_month_top3;hj_ltwo_month_top2;hj_ltwo_month_wins;h_ltwo_month_runs;h_ltwo_month_top4;h_ltwo_month_top3;h_ltwo_month_top2;h_ltwo_month_wins;target_win;0;1
372139;OMBUDSMAN;7;60;7;G;7;Public Protector (USA);Elusive Quality (USA);b;AB  ;NA;B;NA;NULL;ASSM Racing Syndicate (Nom: Mr A Chadha);2;XVD;2024/07/23 12:30;2024/07/23 12:30;7;230133;0.75;0;RACING240 FOR RACING. FOR YOU MAIDEN JUVENILE PLATE;For 2 yo R100 000 Win CRS Bonus;Turf / Straight;F;1100;4;7;8;6;2;C Zackey;Vaal;7;19;1;2;14.2857142857143;10.5263157894737;1;10;14.2857142857143;21.0526315789474;1;1;14.2857142857143;5.26315789473684;2;2;28.5714285714286;10.5263157894737;5;9;71.4285714285714;47.3684210526316;Sean Tarry;0;0;0;0;0;0;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
372140;POTBERRIE;8;60;8;C;8;Strawberry Pavlova;Call To Combat;b;AB  ;NA;B;NA;NULL;Mr St John D Gray;2;XVD;2024/07/23 12:30;2024/07/23 12:30;7;230693;1.25;0;RACING240 FOR RACING. FOR YOU MAIDEN JUVENILE PLATE;For 2 yo R100 000 Win CRS Bonus;Turf / Straight;F;1100;4;7;8;6;3;M Yeni;Vaal;6;19;0;1;0;5.26315789473684;0;7;0;5.26315789473684;1;4;16.6666666666667;21.0526315789474;1;1;16.6666666666667;5.26315789473684;2;7;33.3333333333333;36.8421052631579;St John Gray;0;0;0;0;0;0;Graystone Stud;Vaal;17;0;11.7647058823529;5.88235294117647;11.7647058823529;29.4117647058824;0;0;0;0;0;2;0;0;0;0;0;0.938;0.062
372141;MIZZEN SWORD;6;60;6;G;6;Mizzen Mist;Western Winter (USA);b;S   ;NA;NA;NA;NULL;Mr E Khan;2;XVD;2024/07/23 12:30;2024/07/23 12:30;7;229447;4.50;0;RACING240 FOR RACING. FOR YOU MAIDEN JUVENILE PLATE;For 2 yo R100 000 Win CRS Bonus;Turf / Straight;F;1100;4;7;8;6;4;J Greyling;Vaal;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mark Khan;0;0;0;0;0;0;Lammerskraal Stud;Vaal;3;0;0;33.3333333333333;0;33.3333333333333;0;0;0;0;0;0;0;0;0;0;0;0.962;0.038
372142;ANTONIO GAUDI;1;60;1;C;1;Princess Sassi;Model Man;b;A   ;NA;NA;NA;NULL;Messrs P M Chetty &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372143;ASIAN DELIGHT;2;60;2;C;2;Sammi Moosa;Modus Vivendi (GB);b;AB  ;NA;B;NA;NULL;Mr St John D Gray;2;XVD;2024/07/23 12:30;2024/07/23 12:30;7;229077;5.25;0;RACING240 FOR RACING. FOR YOU MAIDEN JUVENILE PLATE;For 2 yo R100 000 Win CRS Bonus;Turf / Straight;F;1100;4;7;8;6;10;M van Rensburg;Vaal;5;10;0;1;0;10;0;5;0;0;1;1;20;10;0;1;0;10;1;3;20;30;St John Gray;0;0;0;0;0;0;Graystone Stud;Vaal;17;0;11.7647058823529;5.88235294117647;11.7647058823529;29.4117647058824;0;0;0;0;0;3;1;0;0;0;0;0.926;0.074
372144;HOWZIT BOET;5;60;5;G;5;Rain Gal (AUS);Galileo (IRE);ch;AB  ;NA;B;NA;NULL;Messrs D Fegen, F Bronkhorst &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372145;BEYOND THE HORIZON;3;60;3;G;3;Size Does Count;Count Dubois (GB);ch;A   ;NA;NA;NA;NULL;Messrs Juan Jansen &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372146;VARJURY;9;60;9;G;9;Miss Varlicious;Var (USA);b;A   ;NA;NA;NA;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372147;PRESSONREGARDLESS;2;60;2;G;2;Our Lady Peace;Horse Chestnut;b;A   ;NA;NA;NA;NULL;Messrs J M T Fourie &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372148;CONFEDERATE;10;56;10;C;10;Acquavella (GB);Danehill Dancer (IRE);b;A   ;NA;NA;NA;NULL;Messrs J Nassif, D Chinsammy, W G de Koker, G J Nassif, G, K &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372149;SUTHERLAND;1;60;1;G;1;Varikate;Var (USA);ch;A   ;NA;NA;NA;NULL;Messrs D Chinsammy, R Bhagwandin, Kenny Govender, A Reynolds, F Vahab, Mr R M &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372150;STORM AHEAD;3;60;3;G;3;Advance Warning;Strike Smartly (CAN);b;A t ;NA;NA;t;NULL;Mr Sterling M Miller;3;XVD;2024/07/23 12:30;2024/07/23 12:30;7;226398;4.50;76;RACING TODAY MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;10;1;3;4;D De Gouveia;Vaal;0;4;0;1;0;25;0;0;0;0;0;0;0;0;0;1;0;25;0;2;0;50;M G Azzie/A A Azzie;0;0;0;0;0;0;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
372151;OKLAHOMA TWISTER;5;60;5;G;5;Relentless Storm (AUS);Hennessy (USA);ch;AHt ;H;NA;t;NULL;WWCD Syndicate (Nom: Mr N Delport);3;XVD;2024/07/23 12:30;2024/07/23 12:30;7;227906;5.50;63;RACING TODAY MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;10;1;3;10;Wes Marwing;Vaal;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;33.3333333333333;0;1;0;33.3333333333333;Heinrich van der Westhuizen;0;0;0;0;0;0;Moutonshoek;Vaal;1;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0.896;0.104
372152;MO MENT;6;60;6;G;6;Peach Delight;Greys Inn (USA);b;A   ;NA;NA;NA;NULL;Mrs B I d&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372153;ERIMITAGE;4;60;4;G;4;Mamalushka;Kitalpha (USA);b;A   ;NA;NA;NA;NULL;Messrs G J Geyer &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372154;SIERRA SKY;9;57;9;F;9;Selfie;Var (USA);b;A t ;NA;NA;t;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372155;STOP THE TRAFFIC;8;60;8;C;8;Traffic Jam;Traffic Guard (USA);ch;A   ;NA;NA;NA;NULL;Mr P J Louwrens;3;XVD;2024/07/23 12:30;2024/07/23 12:30;7;228419;14.85;0;RACING TODAY MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;10;1;3;10;T Mayhew;Vaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Corrie Lensley;0;0;0;0;0;0;Mr P J Louwrens;Vaal;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0.92;0.08
372156;SILVER SEVEN;7;60;7;G;7;Sylvanette;Silvano (GER);b;NA;NA;NA;NA;NULL;Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372157;PRINCE OF MIRACLES;12;56;12;G;12;Wonder Worker;Western Winter (USA);b;AB  ;NA;B;NA;NULL;Dr M Taljaardt;3;XVD;2024/07/23 12:30;2024/07/23 12:30;7;230353;21.00;0;RACING TODAY MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;10;1;3;10;D Schwarz;Vaal;0;13;0;2;0;15.3846153846154;0;0;0;0;0;0;0;0;0;4;0;30.7692307692308;0;6;0;46.1538461538462;Fanie Bronkhorst;0;0;0;0;0;0;Mr J A Meyer;Vaal;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0.858;0.142
372158;PANNING GOLD;11;56;11;G;11;Happy Girl;Judpot (USA);ch;A   ;NA;NA;NA;NULL;ASSM Racing Syndicate (Nom: Mr A Chadha);3;XVD;2024/07/23 12:30;2024/07/23 12:30;7;230429;0.00;0;RACING TODAY MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;10;1;3;10;K Matsunyane;Vaal;6;18;1;1;16.6666666666667;5.55555555555556;0;8;0;11.1111111111111;0;3;0;16.6666666666667;0;2;0;11.1111111111111;1;8;16.6666666666667;44.4444444444444;Alson Ndzilana;0;0;0;0;0;0;Ascot Stud (Pty) Ltd;Vaal;3;33.3333333333333;0;0;33.3333333333333;66.6666666666667;0;0;0;0;0;0;0;0;0;0;0;0.904;0.096
372159;BREATH OF MAGIC;2;60;2;G;2;Bated Breath;Brave Tin Soldier (USA);b;A   ;NA;NA;NA;NULL;Mr F Bronkhorst;4;XVD;2024/07/23 12:30;2024/07/23 12:30;7;228557;0;68;WWW.TAB4RACING.COM MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;1;7;10;1;M Yeni;Vaal;6;19;0;1;0;5.26315789473684;0;7;0;5.26315789473684;1;4;16.6666666666667;21.0526315789474;1;1;16.6666666666667;5.26315789473684;2;7;33.3333333333333;36.8421052631579;Fanie Bronkhorst;0;0;0;0;0;0;Mr F Bronkhorst;Vaal;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;1;0.956;0.044
372160;LETS PLAY POKER;1;60;1;G;1;Trip Poker;Trippi (USA);b;A t ;NA;NA;t;NULL;Drakenstein Stud (Nom: Mrs G A Rupert);4;XVD;2024/07/23 12:30;2024/07/23 12:30;7;227261;3.25;77;WWW.TAB4RACING.COM MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;1;7;10;2;K Matsunyane;Vaal;6;18;1;1;16.6666666666667;5.55555555555556;0;8;0;11.1111111111111;0;3;0;16.6666666666667;0;2;0;11.1111111111111;1;8;16.6666666666667;44.4444444444444;M G Azzie/A A Azzie;0;0;0;0;0;0;Drakenstein Stud (Nom: Mrs G A Rupert);Vaal;12;16.6666666666667;0;8.33333333333333;16.6666666666667;41.6666666666667;0;0;0;0;0;0;0;0;0;0;0;0.92;0.08
372161;PASS THE BATON;7;57;7;F;7;Diamond League;Dynasty;b;t ;NA;NA;t;NULL;Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372162;SNOW MOON;10;56;10;G;10;Rhumba In Space;Spaceship (ARG);b;A   ;NA;NA;NA;NULL;Mr M Pandaram;4;XVD;2024/07/23 12:30;2024/07/23 12:30;7;230549;6.30;0;WWW.TAB4RACING.COM MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;1;7;10;4;N Klink;Vaal;0;5;0;1;0;20;0;0;0;0;0;1;0;20;0;1;0;20;0;3;0;60;Lorenzo Karriem;0;0;0;0;0;0;Bush Hill Stud;Vaal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.902;0.098
372163;LONELY AS A CLOUD;9;56;9;G;9;Cloudsuponcamelot (GB);Camelot (GB);b;A t ;NA;NA;t;NULL;Messrs Suven Govender &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372164;MOHAVE MAN;3;60;3;G;3;Mohave Princess (AUS);Mount Nelson (GB);b;AC  ;NA;NA;NA;NULL;Estate Late Mr H Adams;4;XVD;2024/07/23 12:30;2024/07/23 12:30;7;227053;7.50;64;WWW.TAB4RACING.COM MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;1;7;10;10;J R Syster;Vaal;5;13;0;0;0;0;0;5;0;0;0;1;0;7.69230769230769;0;0;0;0;0;1;0;7.69230769230769;Weiho Marwing;0;0;0;0;0;0;Nadeson Park Stud;Vaal;7;14.2857142857143;0;0;14.2857142857143;28.5714285714286;0;0;0;0;0;3;2;2;0;0;0;0.93;0.07
372165;BALLARINO;6;60;6;C;6;Majestic Dancer;Joshua Dancer (USA);ch;AH  ;H;NA;NA;NULL;Mrs A Snyman;4;XVD;2024/07/23 12:30;2024/07/23 12:30;7;228548;8.75;0;WWW.TAB4RACING.COM MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;1;7;10;10;M van Rensburg;Vaal;5;10;0;1;0;10;0;5;0;0;1;1;20;10;0;1;0;10;1;3;20;30;David Nieuwenhuizen;0;0;0;0;0;0;Piemonte Stud;Vaal;6;0;0;0;16.6666666666667;16.6666666666667;0;0;0;0;0;0;0;0;0;0;0;0.978;0.022
372166;PIKE PLACE;4;60;4;G;4;Shopping Paradise;Windrush (USA);b;AC  ;NA;NA;NA;NULL;Mr M C Baars;4;XVD;2024/07/23 12:30;2024/07/23 12:30;7;225956;9.00;63;WWW.TAB4RACING.COM MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;1;7;10;10;T Mayhew;Vaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dianne Stenger;0;0;0;0;0;0;Clifton Stud;Vaal;3;0;66.6666666666667;0;0;66.6666666666667;1;0;0;0;0;2;0;0;0;0;0;0.92;0.08
372167;CLIFFIE CLAVIN;8;56;8;G;8;Franking;King Of Kings (IRE);b;A   ;NA;NA;NA;NULL;Messrs M Havenga, D F Coles, Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372168;SOVEREIGN CROWN;11;56;11;C;11;Aurelia Cotta;Ashaawes (USA);b;A   ;NA;NA;NA;NULL;Hyperpaint Syndicate (Nom: Mr J T Peter);4;XVD;2024/07/23 12:30;2024/07/23 12:30;7;229829;9.50;0;WWW.TAB4RACING.COM MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Straight;G;1400;2;1;7;10;10;C Habib;Vaal;5;19;0;2;0;10.5263157894737;0;6;0;5.26315789473684;0;0;0;0;0;1;0;5.26315789473684;0;4;0;21.0526315789474;Tony Peter;0;0;0;0;0;0;Mr G J Armitage;Vaal;9;11.1111111111111;33.3333333333333;0;0;44.4444444444444;0;0;0;0;0;0;0;0;0;0;0;0.898;0.102
372169;SUMMER SHADE;5;60;5;G;5;Bella Summer;Trippi (USA);b;A   ;NA;NA;NA;NULL;Mr J W Webber &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372170;DOUGLAS DRAGON;1;60;1;G;1;Cassie O&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372171;MASTER TIK TOK;2;60;2;G;2;Princess Kahal;Kahal (GB);b;A   ;NA;NA;NA;NULL;Messrs P F Matchett &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372172;MANZ KNIGHT;5;60;5;H;5;Justthewayyouare;Fort Wood (USA);b;A   ;NA;NA;NA;NULL;Mr M Pandaram;5;XVD;2024/07/23 12:30;2024/07/23 12:30;7;224555;3.00;60;TAKE A BET WINA NUMBA NUMBA MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Bend;G;2000;1;2;5;3;3;G Lerena;Vaal;5;18;2;6;40;33.3333333333333;1;7;20;16.6666666666667;0;1;0;5.55555555555556;0;1;0;5.55555555555556;3;11;60;61.1111111111111;Lorenzo Karriem;0;0;0;0;0;0;Varsfontein Stud;Vaal;3;0;33.3333333333333;0;0;33.3333333333333;0;0;0;0;0;1;1;0;0;0;0;0.822;0.178
372173;ROLL OF THE DICE;3;60;3;G;3;Risk All;Captain Al;b;AH  ;H;NA;NA;NULL;Mr A J van Huyssteen;5;XVD;2024/07/23 12:30;2024/07/23 12:30;7;228012;3.05;67;TAKE A BET WINA NUMBA NUMBA MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Bend;G;2000;1;2;5;3;4;M van Rensburg;Vaal;5;10;0;1;0;10;0;5;0;0;1;1;20;10;0;1;0;10;1;3;20;30;Corne Spies;0;0;0;0;0;0;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
372174;CLEAR THE PATH;7;60;7;G;7;Island Rise;Lizard Island (AUS);b;AB  ;NA;B;NA;NULL;Mrs G MacGregor;5;XVD;2024/07/23 12:30;2024/07/23 12:30;7;227699;3.25;0;TAKE A BET WINA NUMBA NUMBA MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Bend;G;2000;1;2;5;3;10;N Nastili;Vaal;2;9;1;1;50;11.1111111111111;1;2;50;11.1111111111111;0;0;0;0;0;1;0;11.1111111111111;2;3;100;33.3333333333333;Brett Crawford;0;0;0;0;0;0;Applewood Trading (Pty) Ltd T/A Ndoro Stud;Vaal;2;0;0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0.822;0.178
372175;ORANJEMUND;8;60;8;G;8;Diamond Coast (IRE);Cape Cross (IRE);b;A   ;NA;NA;NA;NULL;The Playgate SA ( Nom: Mr Furkhat Ibragimov);5;XVD;2024/07/23 12:30;2024/07/23 12:30;7;226389;3.75;0;TAKE A BET WINA NUMBA NUMBA MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Bend;G;2000;1;2;5;3;10;C Habib;Vaal;5;19;0;2;0;10.5263157894737;0;6;0;5.26315789473684;0;0;0;0;0;1;0;5.26315789473684;0;4;0;21.0526315789474;Tony Peter;0;0;0;0;0;0;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
372176;BATTLE OFTHE BULGE;6;60;6;G;6;Cash Register;Casey Tibbs (IRE);b;A   ;NA;NA;NA;NULL;Messrs L M Nestadt, Sterling M Miller &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372177;MICKEY BLUE EYES;10;55;10;G;10;Seattle Tango;Sail From Seattle (CAN);ch;AHt ;H;NA;t;NULL;Mr Q H A Koekemoer;5;XVD;2024/07/23 12:30;2024/07/23 12:30;7;229719;8.00;0;TAKE A BET WINA NUMBA NUMBA MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Bend;G;2000;1;2;5;3;10;D De Gouveia;Vaal;0;4;0;1;0;25;0;0;0;0;0;0;0;0;0;1;0;25;0;2;0;50;Weiho Marwing;0;0;0;0;0;0;Miss B A M Giddy;Vaal;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0.876;0.124
372178;GOLD FEVER;9;55;9;G;9;Kitco;Var (USA);b;A   ;NA;NA;NA;NULL;Mr G Frank &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372179;ROYAL ALBERT;4;60;4;G;4;London Dipper;London News;ch;ABt ;NA;B;t;NULL;Mr N J W Deetlefs;5;XVD;2024/07/23 12:30;2024/07/23 12:30;7;226463;20.00;64;TAKE A BET WINA NUMBA NUMBA MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Turf / Bend;G;2000;1;2;5;3;10;J Greyling;Vaal;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Billy Ruiters;0;0;0;0;0;0;Mr D G M Southey;Vaal;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0.958;0.042
372180;PARTY PUNCH;8;55;8;F;8;My Celebration;Jet Master;b;A   ;NA;NA;NA;NULL;Mr E Blome;6;XVD;2024/07/23 12:30;2024/07/23 12:30;7;230544;0;0;FOR HOSPITALITY BOOKINGS CALL 011 681 1796 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372181;CITY LIGHTS;1;60;1;F;1;Super Guppy;Fort Beluga;b;ABt ;NA;B;t;NULL;Mr T J Shawe;6;XVD;2024/07/23 12:30;2024/07/23 12:30;7;226765;0.20;67;FOR HOSPITALITY BOOKINGS CALL 011 681 1796 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372182;ENCHANTED ROYAL;7;60;7;F;7;Irish Royal;Kalanisi (IRE);b;AB  ;NA;B;NA;NULL;Mr E Blome;6;XVD;2024/07/23 12:30;2024/07/23 12:30;7;228165;5.25;40;FOR HOSPITALITY BOOKINGS CALL 011 681 1796 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372183;ANGEL OF MY HEART;4;60;4;F;4;Sabrina Fair;Windrush (USA);b;AHte;H;NA;t;NULL;Mrs B A Victor, Messrs P J Victor, C F Strydom, C J Lensley &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372184;BUTTERNUTENROOIWYN;2;60;2;F;2;Maggie Muggins;Dynasty;b;A   ;NA;NA;NA;NULL;Mr J A Maroun;6;XVD;2024/07/23 12:30;2024/07/23 12:30;7;228259;5.60;64;FOR HOSPITALITY BOOKINGS CALL 011 681 1796 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372185;INCREDIBLE INDRANI;3;60;3;F;3;Captain&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372186;SIENNA RAE;9;55;9;F;9;Ruby Sunset (AUS);Host (CHI);ch;A   ;NA;NA;NA;NULL;Mr Gerhard Nel;6;XVD;2024/07/23 12:30;2024/07/23 12:30;7;229712;12.75;0;FOR HOSPITALITY BOOKINGS CALL 011 681 1796 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372187;PERFORM;5;60;5;F;5;Sporteska;Sportsworld (USA);b;ABt ;NA;B;t;NULL;Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372188;SPIRIT IN THE WIND;6;60;6;F;6;Duchessofmarmalade;Duke Of Marmalade (IRE);ch;Bt ;NA;B;t;NULL;Miss M M van Wyk;6;XVD;2024/07/23 12:30;2024/07/23 12:30;7;228453;15.50;55;FOR HOSPITALITY BOOKINGS CALL 011 681 1796 MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372189;CAPTAIN HINDSIGHT;4;56;4;G;4;Uber Rock (AUS);Rock Of Gibraltar (IRE);b;AB  ;NA;B;NA;NULL;Messrs M J, M L &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372190;RULERSHIP;1;60;1;G;1;Clear Sailing;Argonaut;b;A t ;NA;NA;t;NULL;Mr C Baitz;7;XVD;2024/07/23 12:30;2024/07/23 12:30;7;253189;0.25;119;PLAY SOCCER 6, 10 AND 13 PINNACLE STAKES;Open to all horses;Turf / Straight;A;1000;4;1;2;3;2;C Habib;Vaal;5;19;0;2;0;10.5263157894737;0;6;0;5.26315789473684;0;0;0;0;0;1;0;5.26315789473684;0;4;0;21.0526315789474;Tony Peter;0;0;0;0;0;0;Dr G Baitz &amp;;;;;;;;;;;;;;;;;;;;
372191;MOVER AND SHAKER;2;60;2;G;2;B Twenty One;Silvano (GER);b;A   ;NA;NA;NA;NULL;Messrs J Nassif, G J Nassif, P Naicker &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372192;SHELDON;3;58;3;G;3;Scintilla;Silvano (GER);b;A   ;NA;NA;NA;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372193;SMITH AND WESSON;8;50;8;G;8;To Go West;Greys Inn (USA);b;A t ;NA;NA;t;NULL;Messrs B S Tobias &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372194;TCHAIKOVSKY;7;50;7;G;7;Symphony Of Joy;Argosy (USA);b;A t ;NA;NA;t;NULL;Messrs S J Myburgh, W G de Koker, R Esterhuizen, P J Louwrens, Gerhard Nel &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372195;MAGIC TATTOO;5;52;5;G;5;Wukkin&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
